45.292	95.070
45.397	95.070
45.503	95.071
45.608	95.072
45.714	95.072
45.819	95.071
45.925	95.071
46.030	95.070
46.136	95.069
46.241	95.072
46.347	95.070
46.452	95.071
46.558	95.072
46.663	95.069
46.769	95.070
46.874	95.070
46.980	95.071
47.085	95.072
47.191	95.071
47.296	95.070
47.402	95.073
47.507	95.073
47.613	95.072
47.718	95.072
47.824	95.072
47.929	95.073
48.035	95.072
48.140	95.071
48.246	95.070
48.351	95.070
48.457	95.071
48.562	95.073
48.668	95.074
48.773	95.070
48.879	95.069
48.984	95.071
49.090	95.073
49.195	95.073
49.301	95.073
49.406	95.071
49.512	95.072
49.617	95.073
49.723	95.071
49.828	95.070
49.934	95.069
50.039	95.071
50.145	95.072
50.250	95.072
50.356	95.072
50.461	95.070
50.567	95.071
50.672	95.073
50.778	95.073
50.883	95.072
50.989	95.073
51.094	95.074
51.200	95.072
51.305	95.071
51.411	95.070
51.516	95.069
51.622	95.069
51.727	95.069
51.833	95.072
51.938	95.071
52.044	95.070
52.149	95.072
52.255	95.072
52.360	95.072
52.466	95.073
52.571	95.073
52.677	95.072
52.782	95.072
52.888	95.072
52.993	95.074
53.099	95.073
53.204	95.072
53.310	95.072
53.415	95.073
53.521	95.073
53.626	95.074
53.732	95.073
53.837	95.071
53.943	95.073
54.048	95.072
54.154	95.072
54.259	95.073
54.365	95.073
54.470	95.072
54.576	95.072
54.681	95.076
54.787	95.075
54.892	95.071
54.998	95.072
55.103	95.073
55.209	95.071
55.314	95.072
55.420	95.072
55.525	95.071
55.631	95.070
55.736	95.080
55.842	95.102
55.947	95.090
56.053	95.069
56.158	95.070
56.264	95.069
56.369	95.071
56.475	95.073
56.580	95.074
56.686	95.074
56.791	95.073
56.897	95.072
57.002	95.072
57.108	95.073
57.213	95.073
57.319	95.073
57.424	95.073
57.530	95.075
57.635	95.075
57.741	95.075
57.846	95.073
57.952	95.071
58.057	95.071
58.163	95.073
58.268	95.073
58.374	95.071
58.479	95.074
58.585	95.075
58.690	95.072
58.796	95.071
58.901	95.072
59.007	95.073
59.112	95.073
59.218	95.073
59.323	95.072
59.429	95.070
59.534	95.071
59.640	95.073
59.745	95.073
59.851	95.073
59.956	95.072
60.062	95.072
60.167	95.071
60.273	95.071
60.378	95.073
60.484	95.073
60.589	95.073
60.695	95.074
60.800	95.074
60.906	95.072
61.011	95.071
61.117	95.073
61.222	95.074
61.328	95.073
61.433	95.073
61.539	95.075
61.644	95.074
61.750	95.073
61.855	95.073
61.961	95.072
62.066	95.072
62.172	95.072
62.277	95.072
62.383	95.072
62.488	95.073
62.594	95.069
62.699	95.069
62.805	95.070
62.910	95.070
63.016	95.071
63.121	95.070
63.227	95.072
63.332	95.072
63.438	95.072
63.543	95.073
63.649	95.072
63.754	95.070
63.860	95.072
63.965	95.072
64.071	95.072
64.176	95.073
64.282	95.074
64.387	95.073
64.493	95.071
64.598	95.071
64.704	95.071
64.809	95.070
64.915	95.070
65.020	95.072
65.126	95.073
65.231	95.072
65.337	95.071
65.442	95.070
65.548	95.070
65.653	95.070
65.759	95.071
65.864	95.071
65.970	95.071
66.075	95.072
66.181	95.071
66.286	95.071
66.392	95.072
66.497	95.071
66.603	95.071
66.708	95.072
66.814	95.072
66.919	95.072
67.025	95.073
67.130	95.072
67.236	95.071
67.341	95.073
67.447	95.073
67.552	95.072
67.658	95.072
67.763	95.070
67.869	95.069
67.974	95.071
68.080	95.070
68.185	95.069
68.291	95.070
68.396	95.072
68.502	95.072
68.607	95.072
68.713	95.069
68.818	95.069
68.924	95.070
69.029	95.069
69.135	95.070
69.240	95.071
69.346	95.071
69.451	95.071
69.557	95.072
69.662	95.071
69.768	95.070
69.873	95.070
69.979	95.071
70.084	95.072
70.190	95.070
70.295	95.069
70.401	95.071
70.507	95.071
70.612	95.070
70.718	95.070
70.823	95.071
70.929	95.073
71.034	95.071
71.140	95.069
71.245	95.070
71.351	95.070
71.456	95.071
71.562	95.072
71.667	95.071
71.773	95.070
71.878	95.069
71.984	95.069
72.089	95.070
72.195	95.071
72.300	95.072
72.406	95.071
72.511	95.069
72.617	95.070
72.722	95.072
72.828	95.071
72.933	95.068
73.039	95.069
73.144	95.069
73.250	95.070
73.355	95.073
73.461	95.072
73.566	95.070
73.672	95.071
73.777	95.071
73.883	95.071
73.988	95.072
74.094	95.072
74.199	95.070
74.305	95.069
74.410	95.070
74.516	95.071
74.621	95.071
74.727	95.070
74.832	95.071
74.938	95.071
75.043	95.073
75.149	95.074
75.254	95.072
75.360	95.071
75.465	95.072
75.571	95.074
75.676	95.072
75.782	95.072
75.887	95.071
75.993	95.070
76.098	95.071
76.204	95.072
76.309	95.073
76.415	95.071
76.520	95.070
76.626	95.072
76.731	95.072
76.837	95.072
76.942	95.072
77.048	95.071
77.153	95.070
77.259	95.070
77.364	95.071
77.470	95.071
77.575	95.074
77.681	95.075
77.786	95.072
77.892	95.070
77.997	95.070
78.103	95.071
78.208	95.070
78.314	95.073
78.419	95.073
78.525	95.072
78.630	95.071
78.736	95.071
78.841	95.070
78.947	95.071
79.052	95.072
79.158	95.072
79.263	95.071
79.369	95.071
79.474	95.071
79.580	95.072
79.685	95.072
79.791	95.071
79.896	95.073
80.002	95.071
80.107	95.071
80.213	95.072
80.318	95.072
80.424	95.072
80.529	95.072
80.635	95.073
80.740	95.073
80.846	95.071
80.951	95.071
81.057	95.072
81.162	95.071
81.268	95.072
81.373	95.072
81.479	95.070
81.584	95.071
81.690	95.072
81.795	95.071
81.901	95.072
82.006	95.073
82.112	95.072
82.217	95.072
82.323	95.073
82.428	95.072
82.534	95.070
82.639	95.070
82.745	95.072
82.850	95.073
82.956	95.071
83.061	95.070
83.167	95.071
83.272	95.071
83.378	95.071
83.483	95.070
83.589	95.071
83.694	95.074
83.800	95.073
83.905	95.069
84.011	95.069
84.116	95.071
84.222	95.073
84.327	95.073
84.433	95.070
84.538	95.072
84.644	95.072
84.749	95.071
84.855	95.069
84.960	95.070
85.066	95.073
85.171	95.071
85.277	95.070
85.382	95.071
85.488	95.073
85.593	95.072
85.699	95.071
85.804	95.071
85.910	95.071
86.015	95.070
86.121	95.071
86.226	95.073
86.332	95.071
86.437	95.069
86.543	95.069
86.648	95.070
86.754	95.069
86.859	95.071
86.965	95.072
87.070	95.072
87.176	95.074
87.281	95.073
87.387	95.071
87.492	95.070
87.598	95.070
87.703	95.071
87.809	95.072
87.914	95.072
88.020	95.072
88.125	95.072
88.231	95.073
88.336	95.073
88.442	95.070
88.547	95.071
88.653	95.074
88.758	95.073
88.864	95.071
88.969	95.071
89.075	95.071
89.180	95.073
89.286	95.072
89.391	95.059
89.497	95.063
89.602	95.075
89.708	95.072
89.813	95.071
89.919	95.072
90.024	95.073
90.130	95.073
90.235	95.074
90.341	95.072
90.446	95.070
90.552	95.071
90.657	95.072
90.763	95.072
90.868	95.073
90.974	95.075
91.079	95.072
91.185	95.070
91.290	95.071
91.396	95.070
91.501	95.070
91.607	95.071
91.712	95.073
91.818	95.071
91.923	95.069
92.029	95.071
92.134	95.071
92.240	95.071
92.345	95.072
92.451	95.071
92.556	95.071
92.662	95.072
92.767	95.071
92.873	95.067
92.978	95.068
93.084	95.071
93.189	95.070
93.295	95.071
93.400	95.071
93.506	95.071
93.611	95.070
93.717	95.070
93.822	95.071
93.928	95.074
94.033	95.073
94.139	95.072
94.244	95.073
94.350	95.071
94.455	95.070
94.561	95.070
94.666	95.070
94.772	95.070
94.877	95.071
94.983	95.071
95.088	95.070
95.194	95.070
95.299	95.069
95.405	95.070
95.510	95.067
95.616	95.067
95.721	95.072
95.827	95.073
95.932	95.072
96.038	95.071
96.143	95.070
96.249	95.070
96.354	95.071
96.460	95.071
96.565	95.073
96.671	95.072
96.776	95.069
96.882	95.070
96.987	95.072
97.093	95.073
97.198	95.072
97.304	95.072
97.409	95.070
97.515	95.068
97.620	95.072
97.726	95.073
97.831	95.072
97.937	95.069
98.042	95.069
98.148	95.071
98.253	95.071
98.359	95.072
98.464	95.073
98.570	95.073
98.675	95.073
98.781	95.071
98.886	95.071
98.992	95.073
99.097	95.072
99.203	95.070
99.308	95.071
99.414	95.071
99.519	95.072
99.625	95.073
99.730	95.073
99.836	95.070
99.941	95.070
100.047	95.071
100.152	95.071
100.258	95.072
100.363	95.073
100.469	95.072
100.574	95.072
100.680	95.072
100.785	95.070
100.891	95.069
100.996	95.071
101.102	95.073
101.207	95.073
101.313	95.072
101.418	95.071
101.524	95.072
101.629	95.072
101.735	95.072
101.840	95.072
101.946	95.072
102.051	95.073
102.157	95.071
102.262	95.068
102.368	95.070
102.473	95.072
102.579	95.072
102.684	95.072
102.790	95.071
102.895	95.072
103.001	95.071
103.106	95.070
103.212	95.070
103.317	95.070
103.423	95.070
103.528	95.069
103.634	95.071
103.739	95.073
103.845	95.071
103.950	95.071
104.056	95.073
104.161	95.073
104.267	95.072
104.372	95.070
104.478	95.071
104.583	95.073
104.689	95.073
104.794	95.071
104.900	95.070
105.005	95.069
105.111	95.072
105.216	95.072
105.322	95.070
105.427	95.071
105.533	95.071
105.638	95.072
105.744	95.069
105.849	95.070
105.955	95.071
106.060	95.071
106.166	95.070
106.271	95.070
106.377	95.072
106.482	95.073
106.588	95.073
106.693	95.072
106.799	95.071
106.904	95.070
107.010	95.071
107.115	95.070
107.221	95.070
107.326	95.071
107.432	95.071
107.537	95.071
107.643	95.072
107.748	95.073
107.854	95.073
107.959	95.073
108.065	95.072
108.170	95.070
108.276	95.070
108.381	95.070
108.487	95.070
108.592	95.070
108.698	95.070
108.803	95.071
108.909	95.071
109.014	95.070
109.120	95.070
109.225	95.072
109.331	95.072
109.436	95.072
109.542	95.074
109.647	95.075
109.753	95.072
109.858	95.071
109.964	95.070
110.069	95.071
110.175	95.072
110.280	95.072
110.386	95.072
110.491	95.071
110.597	95.071
110.702	95.071
110.808	95.071
110.913	95.070
111.019	95.071
111.124	95.073
111.230	95.071
111.335	95.071
111.441	95.072
111.546	95.071
111.652	95.072
111.757	95.072
111.863	95.074
111.968	95.073
112.074	95.072
112.179	95.072
112.285	95.073
112.390	95.074
112.496	95.072
112.601	95.072
112.707	95.072
112.812	95.071
112.918	95.072
113.023	95.070
113.129	95.070
113.234	95.072
113.340	95.072
113.445	95.072
113.551	95.069
113.656	95.069
113.762	95.072
113.867	95.073
113.973	95.074
114.078	95.074
114.184	95.073
114.289	95.072
114.395	95.072
114.500	95.072
114.606	95.071
114.711	95.071
114.817	95.071
114.922	95.072
115.028	95.071
115.133	95.071
115.239	95.072
115.344	95.072
115.450	95.071
115.555	95.072
115.661	95.072
115.766	95.070
115.872	95.071
115.977	95.072
116.083	95.073
116.188	95.073
116.294	95.072
116.399	95.073
116.505	95.074
116.610	95.074
116.716	95.071
116.821	95.072
116.927	95.074
117.032	95.071
117.138	95.072
117.243	95.072
117.349	95.070
117.454	95.070
117.560	95.073
117.665	95.073
117.771	95.074
117.876	95.072
117.982	95.071
118.087	95.072
118.193	95.072
118.298	95.072
118.404	95.072
118.509	95.072
118.615	95.073
118.720	95.073
118.826	95.073
118.931	95.073
119.037	95.072
119.142	95.072
119.248	95.072
119.353	95.072
119.459	95.072
119.564	95.071
119.670	95.072
119.775	95.071
119.881	95.072
119.986	95.073
120.092	95.072
120.197	95.072
120.303	95.071
120.408	95.073
120.514	95.075
120.619	95.074
120.725	95.072
120.830	95.073
120.936	95.073
121.041	95.073
121.147	95.070
121.252	95.070
121.358	95.072
121.463	95.072
121.569	95.071
121.674	95.072
121.780	95.073
121.885	95.073
121.991	95.073
122.096	95.074
122.202	95.075
122.307	95.074
122.413	95.073
122.518	95.074
122.624	95.074
122.729	95.074
122.835	95.075
122.940	95.075
123.046	95.073
123.151	95.073
123.257	95.075
123.362	95.074
123.468	95.071
123.573	95.072
123.679	95.072
123.784	95.071
123.890	95.073
123.995	95.075
124.101	95.073
124.206	95.072
124.312	95.073
124.417	95.073
124.523	95.073
124.628	95.072
124.734	95.071
124.839	95.072
124.945	95.072
125.050	95.071
125.156	95.072
125.261	95.073
125.367	95.075
125.472	95.075
125.578	95.075
125.683	95.074
125.789	95.073
125.894	95.073
126.000	95.073
126.105	95.071
126.211	95.071
126.316	95.072
126.422	95.075
126.527	95.075
126.633	95.073
126.738	95.074
126.844	95.074
126.949	95.072
127.055	95.072
127.160	95.075
127.266	95.075
127.371	95.072
127.477	95.072
127.582	95.074
127.688	95.074
127.793	95.073
127.899	95.073
128.004	95.073
128.110	95.072
128.215	95.073
128.321	95.074
128.426	95.075
128.532	95.076
128.637	95.076
128.743	95.073
128.848	95.073
128.954	95.075
129.059	95.075
129.165	95.075
129.270	95.075
129.376	95.074
129.481	95.073
129.587	95.074
129.692	95.075
129.798	95.076
129.903	95.074
130.009	95.073
130.114	95.075
130.220	95.075
130.325	95.073
130.431	95.075
130.536	95.074
130.642	95.074
130.747	95.074
130.853	95.073
130.958	95.073
131.064	95.074
131.169	95.074
131.275	95.072
131.380	95.072
131.486	95.074
131.591	95.075
131.697	95.074
131.802	95.073
131.908	95.072
132.013	95.073
132.119	95.073
132.224	95.072
132.330	95.074
132.435	95.074
132.541	95.074
132.646	95.073
132.752	95.073
132.857	95.072
132.963	95.073
133.068	95.075
133.174	95.073
133.279	95.071
133.385	95.071
133.490	95.073
133.596	95.073
133.701	95.074
133.807	95.074
133.912	95.073
134.018	95.074
134.123	95.073
134.229	95.073
134.334	95.073
134.440	95.072
134.545	95.072
134.651	95.074
134.756	95.075
134.862	95.075
134.967	95.073
135.073	95.073
135.178	95.073
135.284	95.073
135.389	95.074
135.495	95.073
135.600	95.073
135.706	95.073
135.811	95.074
135.917	95.074
136.022	95.074
136.128	95.074
136.233	95.074
136.339	95.073
136.444	95.071
136.550	95.072
136.655	95.075
136.761	95.075
136.866	95.075
136.972	95.074
137.077	95.076
137.183	95.075
137.288	95.073
137.394	95.074
137.499	95.074
137.605	95.073
137.710	95.072
137.816	95.073
137.921	95.074
138.027	95.074
138.132	95.074
138.238	95.074
138.343	95.074
138.449	95.075
138.554	95.074
138.660	95.075
138.765	95.073
138.871	95.074
138.976	95.074
139.082	95.070
139.187	95.071
139.293	95.073
139.398	95.072
139.504	95.071
139.609	95.070
139.715	95.069
139.820	95.073
139.926	95.075
140.031	95.075
140.137	95.075
140.242	95.073
140.348	95.074
140.453	95.074
140.559	95.075
140.664	95.073
140.770	95.073
140.875	95.073
140.981	95.073
141.086	95.073
141.192	95.072
141.297	95.072
141.403	95.075
141.508	95.076
141.614	95.074
141.719	95.074
141.825	95.074
141.930	95.072
142.036	95.072
142.141	95.072
142.247	95.073
142.352	95.075
142.458	95.072
142.563	95.073
142.669	95.073
142.774	95.074
142.880	95.073
142.985	95.071
143.091	95.072
143.196	95.072
143.302	95.072
143.407	95.074
143.513	95.073
143.618	95.073
143.724	95.075
143.829	95.073
143.935	95.072
144.040	95.072
144.146	95.073
144.251	95.073
144.357	95.073
144.462	95.071
144.568	95.070
144.673	95.073
144.779	95.075
144.884	95.074
144.990	95.075
145.095	95.074
145.201	95.074
145.306	95.074
145.412	95.071
145.517	95.071
145.623	95.074
145.728	95.074
145.834	95.073
145.939	95.073
146.045	95.072
146.150	95.073
146.256	95.075
146.361	95.073
146.467	95.072
146.572	95.074
146.678	95.076
146.783	95.076
146.889	95.075
146.994	95.076
147.100	95.076
147.205	95.074
147.311	95.073
147.416	95.072
147.522	95.070
147.627	95.069
147.733	95.070
147.838	95.072
147.944	95.073
148.049	95.072
148.155	95.072
148.260	95.073
148.366	95.072
148.471	95.073
148.577	95.072
148.682	95.072
148.788	95.072
148.893	95.072
148.999	95.073
149.104	95.072
149.210	95.072
149.315	95.072
149.421	95.071
149.526	95.072
149.632	95.071
149.737	95.074
149.843	95.075
149.948	95.073
150.054	95.072
150.159	95.073
150.265	95.075
150.370	95.074
150.476	95.073
150.581	95.073
150.687	95.073
150.792	95.072
150.898	95.073
151.003	95.073
151.109	95.071
151.214	95.073
151.320	95.075
151.425	95.074
151.531	95.073
151.636	95.072
151.742	95.072
151.847	95.073
151.953	95.074
152.058	95.075
152.164	95.074
152.269	95.074
152.375	95.075
152.480	95.075
152.586	95.074
152.691	95.074
152.797	95.074
152.902	95.073
153.008	95.072
153.113	95.073
153.219	95.074
153.324	95.073
153.430	95.072
153.535	95.073
153.641	95.072
153.746	95.072
153.852	95.073
153.957	95.075
154.063	95.076
154.168	95.074
154.274	95.072
154.379	95.074
154.485	95.076
154.590	95.075
154.696	95.075
154.801	95.074
154.907	95.074
155.012	95.075
155.118	95.074
155.223	95.071
155.329	95.072
155.434	95.074
155.540	95.074
155.645	95.073
155.751	95.072
155.856	95.072
155.962	95.073
156.067	95.073
156.173	95.073
156.278	95.072
156.384	95.071
156.489	95.072
156.595	95.074
156.700	95.076
156.806	95.077
156.911	95.074
157.017	95.073
157.122	95.073
157.228	95.072
157.333	95.074
157.439	95.074
157.544	95.071
157.650	95.072
157.755	95.072
157.861	95.072
157.966	95.072
158.072	95.072
158.177	95.075
158.283	95.075
158.388	95.073
158.494	95.073
158.599	95.073
158.705	95.072
158.810	95.073
158.916	95.074
159.021	95.075
159.127	95.074
159.232	95.073
159.338	95.073
159.443	95.072
159.549	95.073
159.654	95.073
159.760	95.073
159.865	95.074
159.971	95.075
160.076	95.074
160.182	95.073
160.287	95.072
160.393	95.071
160.498	95.074
160.604	95.075
160.709	95.074
160.815	95.073
160.920	95.074
161.026	95.075
161.131	95.075
161.237	95.074
161.342	95.074
161.448	95.073
161.553	95.073
161.659	95.074
161.764	95.073
161.870	95.074
161.975	95.075
162.081	95.074
162.186	95.073
162.292	95.072
162.397	95.073
162.503	95.074
162.608	95.074
162.714	95.073
162.819	95.075
162.925	95.074
163.030	95.072
163.136	95.073
163.241	95.074
163.347	95.076
163.452	95.074
163.558	95.074
163.663	95.074
163.769	95.072
163.874	95.072
163.980	95.072
164.085	95.072
164.191	95.073
164.296	95.074
164.402	95.074
164.507	95.073
164.613	95.073
164.718	95.075
164.824	95.076
164.929	95.075
165.035	95.076
165.140	95.075
165.246	95.073
165.351	95.075
165.457	95.074
165.562	95.073
165.668	95.075
165.773	95.075
165.879	95.073
165.984	95.073
166.090	95.075
166.195	95.076
166.301	95.076
166.406	95.075
166.512	95.074
166.617	95.075
166.723	95.074
166.828	95.074
166.934	95.076
167.039	95.074
167.145	95.073
167.250	95.077
167.356	95.076
167.461	95.073
167.567	95.074
167.672	95.075
167.778	95.076
167.883	95.073
167.989	95.072
168.094	95.073
168.200	95.073
168.305	95.074
168.411	95.074
168.516	95.076
168.622	95.075
168.727	95.074
168.833	95.075
168.938	95.075
169.044	95.074
169.149	95.073
169.255	95.073
169.360	95.074
169.466	95.074
169.571	95.072
169.677	95.071
169.782	95.072
169.888	95.073
169.993	95.072
170.099	95.072
170.204	95.071
170.310	95.072
170.415	95.074
170.521	95.073
170.626	95.073
170.732	95.074
170.837	95.072
170.943	95.073
171.048	95.073
171.154	95.074
171.259	95.074
171.365	95.074
171.470	95.074
171.576	95.072
171.681	95.073
171.787	95.074
171.892	95.074
171.998	95.073
172.103	95.074
172.209	95.074
172.314	95.073
172.420	95.073
172.525	95.073
172.631	95.074
172.736	95.074
172.842	95.073
172.947	95.074
173.053	95.074
173.158	95.073
173.264	95.073
173.369	95.072
173.475	95.074
173.580	95.075
173.686	95.070
173.791	95.072
173.897	95.075
174.002	95.075
174.108	95.074
174.213	95.074
174.319	95.075
174.424	95.075
174.530	95.073
174.635	95.072
174.741	95.072
174.846	95.073
174.952	95.075
175.057	95.075
175.163	95.074
175.268	95.072
175.374	95.072
175.479	95.073
175.585	95.073
175.690	95.074
175.796	95.073
175.901	95.073
176.007	95.076
176.112	95.075
176.218	95.074
176.323	95.074
176.429	95.073
176.534	95.073
176.640	95.074
176.745	95.074
176.851	95.075
176.956	95.074
177.062	95.073
177.167	95.074
177.273	95.075
177.378	95.076
177.484	95.076
177.589	95.076
177.695	95.079
177.800	95.076
177.906	95.073
178.011	95.075
178.117	95.075
178.222	95.073
178.328	95.073
178.433	95.072
178.539	95.074
178.644	95.076
178.750	95.075
178.855	95.074
178.961	95.076
179.066	95.076
179.172	95.075
179.277	95.076
179.383	95.077
179.488	95.077
179.594	95.074
179.699	95.072
179.805	95.073
179.910	95.074
180.016	95.075
180.121	95.076
180.227	95.076
180.332	95.074
180.438	95.074
180.543	95.073
180.649	95.074
180.754	95.076
180.860	95.075
180.965	95.075
181.071	95.075
181.176	95.076
181.282	95.077
181.387	95.076
181.493	95.075
181.598	95.075
181.704	95.075
181.809	95.074
181.915	95.074
182.020	95.076
182.126	95.075
182.231	95.074
182.337	95.074
182.442	95.075
182.548	95.075
182.653	95.074
182.759	95.074
182.864	95.075
182.970	95.074
183.075	95.075
183.181	95.076
183.286	95.075
183.392	95.076
183.497	95.074
183.603	95.073
183.708	95.076
183.814	95.076
183.919	95.074
184.025	95.076
184.130	95.077
184.236	95.075
184.341	95.074
184.447	95.075
184.552	95.075
184.658	95.075
184.763	95.076
184.869	95.076
184.974	95.074
185.080	95.073
