0.000833333	0.008106232
0.001666667	0.089645386
0.0025	0.081539154
0.003333333	0.114440918
0.004166667	0.118255615
0.005	0.040531158
0.005833333	-0.024795532
0.006666667	0.036716461
0.0075	0.146865845
0.008333333	0.126361847
0.009166667	0.200271606
0.01	0.245094299
0.010833333	0.220775604
0.011666667	0.277996063
0.0125	0.179767609
0.013333333	0.146865845
0.014166667	0.208377838
0.015	0.294208527
0.015833333	0.335216522
0.016666667	0.236988068
0.0175	0.159263611
0.018333333	0.134944916
0.019166667	0.31042099
0.02	0.47826767
0.020833333	0.388145447
0.021666667	0.363826752
0.0225	0.380039215
0.023333333	0.441551208
0.024166667	0.486373901
0.025	0.375747681
0.025833333	0.322818756
0.026666667	0.424861908
0.0275	0.523090363
0.028333333	0.54359436
0.029166667	0.580310822
0.03	0.498771667
0.030833333	0.302314758
0.031666667	0.261306763
0.0325	0.273704529
0.033333333	0.236988068
0.034166667	0.224590302
0.035	0.289916992
0.035833333	0.286102295
0.036666667	0.179767609
0.0375	0.061035156
0.038333333	0.036716461
0.039166667	0.044822693
0.04	-0.082015991
0.040833333	-0.102519989
0.041666667	0.069141388
0.0425	0.167369843
0.043333333	0.020027161
0.044166667	0.011920929
0.045	-0.024795532
0.045833333	-0.253677368
0.046666667	-0.257492065
0.0475	-0.245094299
0.048333333	-0.269889832
0.049166667	-0.35905838
0.05	-0.514030457
0.050833333	-0.619411469
0.051666667	-0.761985779
0.0525	-0.87594986
0.053333333	-1.046657562
0.054166667	-1.234054565
0.055	-1.420974731
0.055833333	-1.526832581
0.056666667	-1.494407654
0.0575	-1.742362976
0.058333333	-2.071857452
0.059166667	-2.063751221
0.06	-2.137184143
0.060833333	-2.332210541
0.061666667	-2.304077148
0.0625	-2.267360687
0.063333333	-2.356529236
0.064166667	-2.591609955
0.065	-2.69651413
0.065833333	-2.704620361
0.066666667	-2.704620361
0.0675	-2.69651413
0.068333333	-2.708911896
0.069166667	-2.822399139
0.07	-2.972126007
0.070833333	-2.996444702
0.071666667	-2.955913544
0.0725	-3.045082092
0.073333333	-3.158092499
0.074166667	-3.219127655
0.075	-3.235340118
0.075833333	-3.162384033
0.076666667	-3.24344635
0.0775	-3.340244293
0.078333333	-3.364562988
0.079166667	-3.388881683
0.08	-3.490447998
0.080833333	-3.506660461
0.081666667	-3.579139709
0.0825	-3.474235535
0.083333333	-3.336429596
0.084166667	-3.591537476
0.085	-3.672599792
0.085833333	-3.615856171
0.086666667	-3.555297852
0.0875	-3.44991684
0.088333333	-3.563404083
0.089166667	-3.587245941
0.09	-3.559112549
0.090833333	-3.652095795
0.091666667	-3.692626953
0.0925	-3.769874573
0.093333333	-3.72505188
0.094166667	-3.668308258
0.095	-3.688812256
0.095833333	-3.67641449
0.096666667	-3.664493561
0.0975	-3.648281097
0.098333333	-3.611564636
0.099166667	-3.765583038
0.1	-3.935813904
0.100833333	-3.911495209
0.101666667	-3.830432892
0.1025	-3.757476807
0.103333333	-3.713130951
0.104166667	-3.688812256
0.105	-3.745555878
0.105833333	-3.809928894
