0.000833333	0.181674957
0.001666667	0.26845932
0.0025	0.326156616
0.003333333	0.214576721
0.004166667	0.111579895
0.005	0.119686127
0.005833333	0.309467316
0.006666667	0.259876251
0.0075	0.181674957
0.008333333	0.321865082
0.009166667	0.466346741
0.01	0.354766846
0.010833333	0.259876251
0.011666667	0.25177002
0.0125	0.202178955
0.013333333	0.239372253
0.014166667	0.391960144
0.015	0.441551208
0.015833333	0.329971313
0.016666667	0.346660614
0.0175	0.424861908
0.018333333	0.528335571
0.019166667	0.536441803
0.02	0.424861908
0.020833333	0.375747681
0.021666667	0.445842743
0.0225	0.581741333
0.023333333	0.623226166
0.024166667	0.548839569
0.025	0.553131104
0.025833333	0.581741333
0.026666667	0.598430634
0.0275	0.635623932
0.028333333	0.648021698
0.029166667	0.635623932
0.03	0.590324402
0.030833333	0.545024872
0.031666667	0.569343567
0.0325	0.668525696
0.033333333	0.581741333
0.034166667	0.416755676
0.035	0.40435791
0.035833333	0.462055206
0.036666667	0.354766846
0.0375	0.239372253
0.038333333	0.222682953
0.039166667	0.156879425
0.04	0.119686127
0.040833333	0.09059906
0.041666667	0.148773193
0.0425	0.102996826
0.043333333	-0.008106232
0.044166667	0.024795532
0.045	0.065803528
0.045833333	-0.029087067
0.046666667	-0.189781189
0.0475	-0.330448151
0.048333333	-0.458240509
0.049166667	-0.462532043
0.05	-0.47492981
0.050833333	-0.714302063
0.051666667	-0.978469849
0.0525	-1.069068909
0.053333333	-1.106262207
0.054166667	-1.234054565
0.055	-1.415729523
0.055833333	-1.699447632
0.056666667	-1.962184906
0.0575	-2.036094666
0.058333333	-2.126693726
0.059166667	-2.180099487
0.06	-2.307415009
0.060833333	-2.455234528
0.061666667	-2.541542053
0.0625	-2.673149109
0.063333333	-2.652168274
0.064166667	-2.78377533
0.065	-2.989292145
0.065833333	-3.050804138
0.066666667	-3.087997437
0.0675	-2.993106842
0.068333333	-3.063201904
0.069166667	-3.19480896
0.07	-3.186225891
0.070833333	-3.301620483
0.071666667	-3.420352936
0.0725	-3.420352936
0.073333333	-3.396034241
0.074166667	-3.465652466
0.075	-3.617286682
0.075833333	-3.686904907
0.076666667	-3.633975983
0.0775	-3.617286682
0.078333333	-3.7317276
0.079166667	-3.903388977
0.08	-3.977298737
0.080833333	-4.017829895
0.081666667	-4.11605835
0.0825	-4.13274765
0.083333333	-4.058837891
0.084166667	-4.071235657
0.085	-4.185676575
0.085833333	-4.263401031
0.086666667	-4.287719727
0.0875	-4.410266876
0.088333333	-4.455566406
0.089166667	-4.484176636
0.09	-4.672050476
0.090833333	-4.794597626
0.091666667	-4.770278931
0.0925	-4.63104248
0.093333333	-4.553794861
0.094166667	-4.65965271
0.095	-4.700660706
0.095833333	-4.655838013
0.096666667	-4.745483398
0.0975	-4.925727844
0.098333333	-4.986763
0.099166667	-4.982948303
0.1	-5.011558533
0.100833333	-5.080699921
0.101666667	-5.170822144
0.1025	-5.240440369
0.103333333	-5.244255066
0.104166667	-5.162715912
0.105	-4.974842072
0.105833333	-4.905223846
0.106666667	-5.003452301
0.1075	-4.982948303
0.108333333	-4.962444305
0.109166667	-4.982948303
0.11	-5.003452301
0.110833333	-4.954338074
